Id,imdbId,primaryTitle,startYear,runtimeMinutes,IMDB Score,Genre
2102,312612,Wolves in the Snow,2002,90,6.1,2
2103,313737,Two Weeks Notice,2002,101,6.1,1
2104,348150,Superman Returns,2006,154,6.1,0
2105,357608,Dogville Confessions,2003,52,6.1,3
2106,360139,Chasing Liberty,2004,101,6.1,1
2107,362771,Ishq Vishk,2003,134,6.1,1
2108,371878,Piccadilly Jim,2005,97,6.1,1
2109,377062,Flight of the Phoenix,2004,113,6.1,0
2110,395677,100 Days with Mr. Arrogant,2004,95,6.1,1
2111,406375,Zathura: A Space Adventure,2005,101,6.1,0
2112,409379,In Secret,2013,107,6.1,2
2113,443559,Killshot,2008,95,6.1,2
2114,454084,Blind Dating,2006,95,6.1,1
2115,465552,Hostage,2005,105,6.1,2
2116,472259,Alone with Her,2006,78,6.1,2
2117,473174,Coffee Date,2006,91,6.1,1
2118,473910,Try Me,2006,90,6.1,1
2119,489099,Jumper,2008,88,6.1,0
2120,492650,Art of Seduction,2005,100,6.1,1
2121,770703,What's Your Number?,2011,106,6.1,1
2122,800240,Deception,2008,107,6.1,2
2123,806938,Tired of Kissing Frogs,2006,95,6.1,1
2124,882969,The Golden Boys,2008,97,6.1,1
2125,910905,In the Electric Mist,2009,117,6.1,2
2126,943512,How to Cook Your Life,2007,100,6.1,3
2127,947802,Lakeview Terrace,2008,110,6.1,2
2128,954947,The Killer Inside Me,2010,109,6.1,2
2129,963966,The Sorcerer's Apprentice,2010,109,6.1,0
2130,970452,Solomon Kane,2009,104,6.1,0
2131,988595,27 Dresses,2008,111,6.1,1
2132,1010055,Yatterman,2009,111,6.1,0
2133,1033643,What Happens in Vegas,2008,99,6.1,1
2134,1038915,Shoot on Sight,2007,110,6.1,2
2135,1074191,The Betrayed,2008,98,6.1,2
2136,1094668,Jusqu'??ÿ toi,2009,80,6.1,1
2137,1129442,Transporter 3,2008,104,6.1,0
2138,1139282,Stolen,2009,91,6.1,2
2139,1152834,Pageant,2008,85,6.1,3
2140,1247703,Welcome to Macintosh,2008,90,6.1,3
2141,1292566,How to Be Single,2016,110,6.1,1
2142,1395183,Erasing David,2010,80,6.1,3
2143,1464540,I Am Number Four,2011,111,6.1,0
2144,1477109,Space Battleship Yamato,2010,138,6.1,0
2145,1592525,Lockout,2012,95,6.1,0
2146,1595061,Unraveled,2011,84,6.1,3
2147,1638328,Love Lasts Three Years,2011,98,6.1,1
2148,1667100,Second Chance,2011,87,6.1,1
2149,1700467,The Art of Love,2011,85,6.1,1
2150,1706598,Every Secret Thing,2014,93,6.1,2
2151,1735898,Snow White and the Huntsman,2012,127,6.1,0
2152,1772270,Foxfire: Confessions of a Girl Gang,2012,143,6.1,2
2153,1821449,Happy End,2011,97,6.1,2
2154,1826590,About Last Night,2014,100,6.1,1
2155,1885331,Paris-Manhattan,2012,77,6.1,1
2156,1918965,Murder 2,2011,127,6.1,2
2157,1981080,Tai Chi Zero,2012,98,6.1,0
2158,2112210,My Awkward Sexual Adventure,2012,98,6.1,1
2159,2126355,San Andreas,2015,114,6.1,0
2160,2182163,The Dragonphoenix Chronicles: Indomitable,2013,126,6.1,0
2161,2294679,Informant,2012,81,6.1,3
2162,2315558,The Hour of the Lynx,2013,93,6.1,2
2163,2318405,Belyy tigr,2012,104,6.1,0
2164,2333784,The Expendables 3,2014,126,6.1,0
2165,2343380,The Boy in the Mirror,2014,78,6.1,0
2166,2343713,Sexy Baby,2012,84,6.1,3
2167,2920808,God's Pocket,2014,88,6.1,2
2168,3239442,The 10 Year Plan,2014,90,6.1,1
2169,3503406,The Whole Truth,2016,93,6.1,2
2170,3672840,Dragon Blade,2015,127,6.1,0
2171,3883282,I Am Road Comic,2014,68,6.1,3
2172,4176556,Two Friends,2015,100,6.1,1
2173,4382552,Hot Girls Wanted,2015,84,6.1,3
2174,4432058,The Deal,2015,102,6.1,2
2175,4603080,Amor Imposs???vel,2015,125,6.1,2
2176,4610372,Noma My Perfect Storm,2015,100,6.1,3
2177,4738360,The Last King,2016,99,6.1,0
2178,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,88,6.0,0
2179,105217,Raising Cain,1992,91,6.0,2
2180,107685,The Night We Never Met,1993,99,6.0,1
2181,111143,The Shadow,1994,108,6.0,0
2182,115862,The Chamber,1996,113,6.0,2
2183,116743,Kama Sutra: A Tale of Love,1996,117,6.0,2
2184,117108,Multiplicity,1996,117,6.0,1
2185,117365,Portraits chinois,1996,111,6.0,1
2186,117724,Squeeze,1997,102,6.0,2
2187,118018,A Couch in New York,1996,108,6.0,1
2188,119848,Out to Sea,1997,106,6.0,1
2189,119925,The Postman,1997,177,6.0,0
2190,120820,Senseless,1998,93,6.0,1
2191,156757,Mad About Mambo,2000,92,6.0,1
2192,160339,A Gun for Jennifer,1997,85,6.0,2
2193,164003,City of Ghosts,2002,116,6.0,2
2194,182000,The Caveman's Valentine,2001,105,6.0,2
2195,184510,Get Bruce,1999,82,6.0,3
2196,199314,About Adam,2000,97,6.0,1
2197,200299,Bad Luck Love,2000,94,6.0,2
2198,232632,Shiner,2000,99,6.0,2
2199,244094,Never Again,2001,98,6.0,1
2200,247645,The Quickie,2001,99,6.0,2
2201,253840,The Triumph of Love,2001,112,6.0,1
2202,257076,S.W.A.T.,2003,117,6.0,0
2203,262396,Empire,2002,90,6.0,2
2204,282593,I'm with Lucy,2002,90,6.0,1
2205,284329,American Mullet,2001,52,6.0,3
2206,318649,Sahara,2005,124,6.0,0
2207,324015,Soloalbum,2003,89,6.0,1
2208,340110,Fat Pizza,2003,96,6.0,0
2209,367602,Zhui ma lao,2003,97,6.0,0
2210,388377,River Queen,2005,114,6.0,0
2211,400370,Dogora - Ouvrons les yeux,2004,80,6.0,3
2212,416080,Everybody Has a Little Secret,2004,105,6.0,1
2213,416871,Jade Warrior,2006,110,6.0,0
2214,451102,The Lost,2006,119,6.0,2
2215,762107,I Now Pronounce You Chuck & Larry,2007,115,6.0,1
2216,871426,Baby Mama,2008,99,6.0,1
2217,875705,Lake City,2008,93,6.0,2
2218,906777,La se??ñal,2007,95,6.0,2
2219,1055369,Transformers: Revenge of the Fallen,2009,150,6.0,0
2220,1134665,Chelsea on the Rocks,2008,89,6.0,3
2221,1160004,Lovely Loneliness,2008,82,6.0,1
2222,1212451,April Showers,2009,94,6.0,2
2223,1233482,Crazy Waiting,2008,108,6.0,1
2224,1267297,Hercules,2014,98,6.0,0
2225,1303833,Sophie's Revenge,2009,107,6.0,1
2226,1386741,Las viudas de los jueves,2009,122,6.0,2
2227,1430633,The Accidental Gangster and the Mistaken Courtesan,2008,103,6.0,0
2228,1439562,Orgasm Inc.,2009,73,6.0,3
2229,1528100,Exodus: Gods and Kings,2014,150,6.0,0
2230,1571565,Clash,2009,90,6.0,0
2231,1604231,The Kiss of Evil,2011,94,6.0,2
2232,1636539,Love Birds,2011,103,6.0,1
2233,1686784,Flying Swords of Dragon Gate,2011,122,6.0,0
2234,1730695,Blades of Blood,2010,111,6.0,0
2235,1757710,Code 37,2011,96,6.0,2
2236,1772230,1911,2011,121,6.0,0
2237,1907707,LUV,2012,94,6.0,2
2238,2039393,The Gambler,2014,111,6.0,2
2239,2078552,Blood,2012,92,6.0,2
2240,2139555,Playing It Cool,2014,94,6.0,1
2241,2176504,The End of Time,2012,109,6.0,3
2242,2203939,The Other Woman,2014,109,6.0,1
2243,2329188,Cambio de ruta,2014,94,6.0,1
2244,2429074,G.B.F.,2013,92,6.0,1
2245,2658126,Commando,2013,124,6.0,0
2246,3108840,Being Ginger,2013,69,6.0,3
2247,3203890,Pulling Strings,2013,111,6.0,1
2248,3589290,La c???r???monie,2014,78,6.0,3
2249,3833746,The Visit: An Alien Encounter,2015,83,6.0,3
2250,3859980,Mohenjo Daro,2016,155,6.0,0
2251,3868452,There's No Place Like Utopia,2014,110,6.0,3
2252,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,6.0,0
2253,3951298,Army Dog,2016,90,6.0,0
2254,4558042,Elstree 1976,2015,97,6.0,3
2255,4976984,Ghostheads,2016,73,6.0,3
2256,99450,The Boyfriend School,1990,101,5.9,1
2257,100114,Marked for Death,1990,93,5.9,0
2258,101453,Billy Bathgate,1991,106,5.9,2
2259,101545,Career Opportunities,1991,83,5.9,1
2260,102460,Mobsters,1991,104,5.9,2
2261,104926,Mr. Baseball,1992,108,5.9,1
2262,105871,Year of the Comet,1992,91,5.9,0
2263,107613,Mr. Wonderful,1993,98,5.9,1
2264,109916,Godzilla vs. SpaceGodzilla,1994,108,5.9,0
2265,113071,First Knight,1995,134,5.9,0
2266,117089,Rebirth of Mothra,1996,106,5.9,0
2267,118928,Dante's Peak,1997,108,5.9,0
2268,119249,Commander Hamilton,1998,127,5.9,0
2269,127296,Splendor,1999,93,5.9,1
2270,163025,Jurassic Park III,2001,92,5.9,0
2271,169333,Trans,1998,80,5.9,2
2272,171135,Brown's Requiem,1998,104,5.9,2
2273,190865,Vertical Limit,2000,124,5.9,0
2274,204946,Bring It On,2000,98,5.9,1
2275,210382,The Weight of Water,2000,113,5.9,2
2276,218864,Buying the Cow,2002,88,5.9,1
2277,243508,Pursuit of Happiness,2001,93,5.9,1
2278,277185,New York in the 50's,2000,72,5.9,3
2279,280438,Ash Wednesday,2002,99,5.9,2
2280,284971,Coastlines,2002,110,5.9,2
2281,319531,I'll Sleep When I'm Dead,2003,103,5.9,2
2282,323033,Laws of Attraction,2004,90,5.9,1
2283,324127,Suspect Zero,2004,99,5.9,2
2284,343135,Along Came Polly,2004,90,5.9,1
2285,355295,The Brothers Grimm,2005,118,5.9,0
2286,362129,Seeing Other People,2004,90,5.9,1
2287,372237,Guess Who,2005,105,5.9,1
2288,402057,Beowulf & Grendel,2005,103,5.9,0
2289,404163,Even Money,2006,113,5.9,2
2290,411061,88 Minutes,2007,108,5.9,2
2291,411542,El juego de la verdad,2004,95,5.9,1
2292,417001,Must Love Dogs,2005,98,5.9,1
2293,450405,Cirque du Freak: The Vampire's Assistant,2009,109,5.9,0
2294,455400,Comeback Season,2006,99,5.9,1
2295,470994,Dan Aykroyd Unplugged on UFOs,2005,81,5.9,3
2296,480687,Hall Pass,2011,105,5.9,1
2297,480854,Stormforce,2006,117,5.9,0
2298,483918,Never to Lose,2005,111,5.9,0
2299,485985,Red Tails,2012,125,5.9,0
2300,486946,Wild Hogs,2007,100,5.9,0
2301,487027,FC Venus,2006,100,5.9,1
2302,790657,Everybody Wants to Be Italian,2007,105,5.9,1
2303,865559,My Life in Ruins,2009,95,5.9,1
2304,1078600,Walking Vengeance,2008,129,5.9,2
2305,1105709,8 x 10 Tasveer,2009,122,5.9,2
2306,1138457,Once Upon a Time in Corea,2008,110,5.9,0
2307,1187046,Saving God,2008,101,5.9,2
2308,1188983,Inspector Bellamy,2009,110,5.9,2
2309,1201658,By the People: The Election of Barack Obama,2009,116,5.9,3
2310,1220634,Resident Evil: Afterlife,2010,96,5.9,0
2311,1242527,At World's End,2009,95,5.9,0
2312,1247662,The Good Guy,2009,90,5.9,1
2313,1291150,Teenage Mutant Ninja Turtles,2014,101,5.9,0
2314,1301706,Ticket to Romance,2008,104,5.9,1
2315,1407061,Just Wright,2010,100,5.9,1
2316,1429392,Small Town Murder Songs,2010,75,5.9,2
2317,1485761,"No God, No Master",2013,94,5.9,2
2318,1517260,The Host,2013,125,5.9,0
2319,1579223,Federal Bank Heist,2011,101,5.9,2
2320,1625350,Vares: The Path of the Righteous Men,2012,93,5.9,2
2321,1633989,Dragonslayer,2011,74,5.9,3
2322,1646214,Love in Disguise,2010,98,5.9,1
2323,1658837,The Tall Man,2012,106,5.9,2
2324,1935065,Not Suitable for Children,2012,97,5.9,1
2325,2296709,Head Over Heels 2,2012,115,5.9,1
2326,2326612,The Captive,2014,112,5.9,2
2327,2363213,Ragnarok,2013,100,5.9,0
2328,2378587,When Jews Were Funny,2013,89,5.9,3
2329,3034258,Meu Passado Me Condena: O Filme,2013,102,5.9,1
2330,3108430,Misconception,2014,93,5.9,3
2331,3608646,Mythica: The Necromancer,2015,93,5.9,0
2332,4255626,I Kissed a Girl,2015,98,5.9,1
2333,4591310,The Monkey King 2,2016,119,5.9,0
2334,5769238,Nightlife,2016,85,5.9,2
2335,104027,CrissCross,1992,100,5.8,2
2336,104438,Honeymoon in Vegas,1992,96,5.8,1
2337,106902,Fifty/Fifty,1992,101,5.8,0
2338,108633,The Young Americans,1993,103,5.8,2
2339,110463,Dr. Wai in the Scriptures with No Words,1996,91,5.8,0
2340,113394,The Immortals,1995,98,5.8,2
2341,113855,Mortal Kombat,1995,101,5.8,0
2342,114131,Pie in the Sky,1996,95,5.8,1
2343,116040,Daylight,1996,114,5.8,0
2344,120828,Six Days Seven Nights,1998,98,5.8,0
2345,132213,Hi-Life,1998,82,5.8,1
2346,192069,Gendernauts: A Journey Through Shifting Identities,1999,87,5.8,3
2347,192071,Get Over It,2001,87,5.8,1
2348,203672,A Man Called Hero,1999,116,5.8,0
2349,207161,Time Share,2000,87,5.8,1
2350,209368,Strange Planet,1999,96,5.8,1
2351,212517,Let It Snow,1999,90,5.8,1
2352,221218,The Glass House,2001,106,5.8,2
2353,243575,Speaking of Sex,2001,97,5.8,1
2354,245891,Extremedays,2001,93,5.8,0
2355,282687,Life or Something Like It,2002,103,5.8,1
2356,284655,WiseGirls,2002,96,5.8,2
2357,295701,xXx,2002,124,5.8,0
2358,311429,The League of Extraordinary Gentlemen,2003,110,5.8,0
2359,327437,Around the World in 80 Days,2004,120,5.8,0
2360,367478,Wake of Death,2004,91,5.8,0
2361,375785,Gray Matters,2006,96,5.8,1
2362,378109,Into the Blue,2005,110,5.8,0
2363,385677,Ellis in Glamourland,2004,95,5.8,1
2364,408839,The Heartbreak Kid,2007,116,5.8,1
2365,421045,Bickford Shmeckler's Cool Ideas,2006,79,5.8,1
2366,435528,Whisper,2007,94,5.8,2
2367,455967,John Tucker Must Die,2006,89,5.8,1
2368,795463,Senseless,2008,87,5.8,2
2369,800320,Clash of the Titans,2010,106,5.8,0
2370,851530,The Lodger,2009,95,5.8,2
2371,866439,Made of Honor,2008,101,5.8,1
2372,893346,Kiss the Bride,2007,100,5.8,1
2373,914837,44 Inch Chest,2009,95,5.8,2
2374,985119,Zincirbozan,2007,110,5.8,2
2375,1046173,G.I. Joe: The Rise of Cobra,2009,118,5.8,0
2376,1190080,2012,2009,158,5.8,0
2377,1233192,Brighton Rock,2010,111,5.8,2
2378,1397514,Journey 2: The Mysterious Island,2012,94,5.8,0
2379,1421046,"No eres t??§, soy yo",2010,101,5.8,1
2380,1440129,Battleship,2012,131,5.8,0
2381,1447793,My Girlfriend's Boyfriend,2010,84,5.8,1
2382,1509767,The Three Musketeers,2011,110,5.8,0
2383,1536410,Faces in the Crowd,2011,103,5.8,2
2384,1538545,Zot van A.,2010,120,5.8,1
2385,1560993,"L'amour, c'est mieux ??ÿ deux",2010,100,5.8,1
2386,1583421,G.I. Joe: Retaliation,2013,110,5.8,0
2387,1594503,With Love... from the Age of Reason,2010,97,5.8,1
2388,1640548,Rampart,2011,108,5.8,2
2389,1645916,Standby,2014,90,5.8,1
2390,1705126,Nesting,2012,93,5.8,1
2391,1725986,Some Kind of Beautiful,2014,99,5.8,1
2392,1735839,Any Questions for Ben?,2012,114,5.8,1
2393,1758795,The To Do List,2013,104,5.8,1
2394,1847584,Frozen Silence,2011,106,5.8,2
2395,1878942,Date and Switch,2014,91,5.8,1
2396,1959490,Noah,2014,138,5.8,0
2397,1965065,Save the Date,2012,97,5.8,1
2398,2014346,Somebody Up There Likes Me,2012,76,5.8,1
2399,2042464,Bigfoot's Reflection,2007,48,5.8,3
2400,2077833,Rowdy Rathore,2012,140,5.8,0
2401,2106529,Lust for Love,2014,85,5.8,1
2402,2239832,Think Like a Man Too,2014,106,5.8,1
2403,2295722,Falcon Rising,2014,103,5.8,0
2404,2446192,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,2012,90,5.8,3
2405,2497980,The Lookalike,2014,100,5.8,2
2406,2537390,Slow Learners,2015,96,5.8,1
2407,2724532,Gridlocked,2015,110,5.8,0
2408,2997896,Cha cha cha,2013,95,5.8,2
2409,3687310,Criminal Activities,2015,94,5.8,2
2410,4213806,Toro,2016,105,5.8,2
2411,4254046,Library Wars: The Last MIssion,2015,120,5.8,0
2412,4286666,In-Lawfully Yours,2016,85,5.8,1
2413,4401342,Love Is All: 100 Years of Love & Courtship,2014,74,5.8,3
2414,4744086,Ki & Ka,2016,126,5.8,1
2415,102070,Hudson Hawk,1991,100,5.7,0
2416,104006,Consenting Adults,1992,99,5.7,2
2417,104201,Equinox,1992,110,5.7,2
2418,106309,Army of One,1993,106,5.7,0
2419,109890,The Getaway,1994,115,5.7,0
2420,109893,Getting In,1994,94,5.7,1
2421,110623,Naked in New York,1993,95,5.7,1
2422,110671,Nina Takes a Lover,1994,100,5.7,1
2423,111180,Midnight Dancers,1994,100,5.7,2
2424,116225,Escape from L.A.,1996,101,5.7,0
2425,120373,Trial and Error,1997,98,5.7,1
2426,120667,Fantastic Four,2005,106,5.7,0
2427,133152,Planet of the Apes,2001,119,5.7,0
2428,137799,Ground Control,1998,93,5.7,0
2429,139388,It Had to Be You,2000,96,5.7,1
2430,146316,Lara Croft: Tomb Raider,2001,100,5.7,0
2431,160009,The Art of War,2000,117,5.7,0
2432,160706,The Prodigy,2005,120,5.7,2
2433,184858,Reindeer Games,2000,104,5.7,0
2434,202629,Tre colonne in cronaca,1990,100,5.7,2
2435,205000,Deuce Bigalow: Male Gigolo,1999,88,5.7,1
2436,206926,Maybe Baby,2000,104,5.7,1
2437,217978,'R Xmas,2001,85,5.7,2
2438,259822,0.45,2006,101,5.7,2
2439,265029,America's Sweethearts,2001,102,5.7,1
2440,282695,Lone Hero,2002,90,5.7,0
2441,305973,Sonny,2002,110,5.7,2
2442,306892,George and the Dragon,2004,93,5.7,0
2443,366598,I Accuse,2003,95,5.7,2
2444,379487,The Seat Filler,2004,90,5.7,1
2445,384037,Love on the Side,2004,102,5.7,1
2446,441263,The White Dragon,2004,93,5.7,0
2447,473356,The Flock,2007,105,5.7,2
2448,484877,Wedding Daze,2006,90,5.7,1
2449,770752,Fool's Gold,2008,112,5.7,0
2450,790723,Just Add Water,2008,95,5.7,1
2451,804552,The Killing Gene,2007,104,5.7,2
2452,817230,Valentine's Day,2010,125,5.7,1
2453,848281,The Deal,2008,100,5.7,1
2454,913401,Kill Buljo: The Movie,2007,93,5.7,0
2455,948547,Fragments,2008,100,5.7,2
2456,1010248,Return of the Atom,2015,110,5.7,3
2457,1075417,Race to Witch Mountain,2009,98,5.7,0
2458,1153698,Love Simple,2009,85,5.7,1
2459,1291547,After Porn Ends,2012,94,5.7,3
2460,1334512,Arthur,2011,110,5.7,1
2461,1343755,Rabbit Without Ears 2,2009,124,5.7,1
2462,1389127,Texas Killing Fields,2011,105,5.7,2
2463,1518828,The Robbers,2009,93,5.7,0
2464,1534786,The Detective 2,2011,104,5.7,2
2465,1540128,Playing for Keeps,2012,105,5.7,1
2466,1570962,A Nightmare in Las Cruces,2011,103,5.7,3
2467,1602613,Only God Forgives,2013,90,5.7,2
2468,1617207,Trick,2010,95,5.7,0
2469,1640711,A Few Best Men,2011,97,5.7,1
2470,1652287,35 and Ticking,2011,104,5.7,1
2471,2060525,Manborg,2011,60,5.7,0
2472,2082262,En g??ng i Phuket,2011,105,5.7,1
2473,2109248,Transformers: Age of Extinction,2014,165,5.7,0
2474,2244901,I Give It a Year,2013,97,5.7,1
2475,2376218,The Forger,2014,92,5.7,2
2476,2404645,The Men Next Door,2012,84,5.7,1
2477,2419986,"Sexo f??­cil, pel???culas tristes",2014,91,5.7,1
2478,2430044,Jos???phine,2013,88,5.7,1
2479,2511428,Cold Comes the Night,2013,90,5.7,2
2480,2638144,Ben-Hur,2016,123,5.7,0
2481,2979920,Bombay Velvet,2015,149,5.7,2
2482,2994646,Black Coffee,2014,85,5.7,1
2483,3010462,DEFCON: The Documentary,2013,110,5.7,3
2484,3319920,Regression,2015,106,5.7,2
2485,3410834,Allegiant,2016,120,5.7,0
2486,4247738,A Field Full of Secrets,2014,122,5.7,3
2487,4462082,Counting,2015,111,5.7,3
2488,4769836,The Do-Over,2016,108,5.7,0
2489,4979082,Hail the Water of the Ganges,2016,149,5.7,2
2490,99128,Betsy's Wedding,1990,94,5.6,1
2491,109676,Drop Zone,1994,101,5.6,0
2492,112760,Cutthroat Island,1995,124,5.6,0
2493,117218,The Nutty Professor,1996,95,5.6,1
2494,120723,Kissing a Fool,1998,93,5.6,1
2495,120751,Mighty Joe Young,1998,114,5.6,0
2496,125678,Bongwater,1998,97,5.6,1
2497,204322,Firecracker,2005,112,5.6,2
2498,235532,Laissons Lucie faire!,2000,91,5.6,1
2499,243736,40 Days and 40 Nights,2002,96,5.6,1
2500,250790,Turn of Faith,2002,96,5.6,2
2501,259207,Backstage,2000,86,5.6,3
2502,278435,Enough,2002,115,5.6,2
2503,280486,Bad Company,2002,116,5.6,0
2504,295289,A Guy Thing,2003,101,5.6,1
2505,300556,Timeline,2003,116,5.6,0
2506,318283,Alex & Emma,2003,96,5.6,1
2507,335559,Win a Date with Tad Hamilton!,2004,95,5.6,1
2508,364970,Babylon A.D.,2008,90,5.6,0
2509,367204,Land of Love,2003,91,5.6,1
2510,388285,Going the Distance,2004,93,5.6,1
2511,402378,Mr. Average,2006,90,5.6,1
2512,409182,Poseidon,2006,98,5.6,0
2513,417148,Snakes on a Plane,2006,105,5.6,0
2514,427229,Failure to Launch,2006,97,5.6,1
2515,439544,Dirty,2005,97,5.6,2
2516,439876,What Love Is,2007,93,5.6,1
2517,440067,Explosive City,2004,99,5.6,0
2518,444849,Deeds,2005,117,5.6,2
2519,452625,Good Luck Chuck,2007,96,5.6,1
2520,463034,"You, Me and Dupree",2006,110,5.6,1
2521,486576,Fantastic 4: Rise of the Silver Surfer,2007,92,5.6,0
2522,490084,Because I Said So,2007,102,5.6,1
2523,803005,Hoop Reality,2007,90,5.6,3
2524,809504,The Accidental Husband,2008,90,5.6,1
2525,862748,Lupin the 3rd,2014,133,5.6,0
2526,874271,Elsewhere,2009,106,5.6,2
2527,874423,Zoo,2007,75,5.6,3
2528,892767,Horsemen,2009,90,5.6,2
2529,902952,Acolytes,2008,91,5.6,2
2530,973785,The Bridge to Nowhere,2009,105,5.6,2
2531,1049956,The Caller,2008,92,5.6,2
2532,1080930,Expecting Love,2008,107,5.6,1
2533,1095174,New in Town,2009,97,5.6,1
2534,1133985,Green Lantern,2011,114,5.6,0
2535,1194624,The Sniper,2009,90,5.6,0
2536,1341341,Ceremony,2010,89,5.6,1
2537,1480649,Accused at 17,2009,90,5.6,2
2538,1527626,H.O.T. Human Organ Traffic,2009,62,5.6,3
2539,1556243,The Hypnotist,2012,122,5.6,2
2540,1562849,Division III: Football's Finest,2011,98,5.6,1
2541,1661099,X: Night of Vengeance,2011,90,5.6,2
2542,1661461,What a Man,2011,95,5.6,1
2543,1667150,What Women Want,2011,116,5.6,1
2544,1727816,Screwed,2011,110,5.6,2
2545,1817081,A Case of You,2013,89,5.6,1
2546,1867093,The Samaritan,2012,90,5.6,2
2547,1921064,Pompeii,2014,105,5.6,0
2548,1925479,Officer Down,2013,98,5.6,2
2549,2192900,Ainoat oikeat,2013,117,5.6,1
2550,2238032,Skiptrace,2016,107,5.6,0
2551,2708946,UnHung Hero,2013,84,5.6,3
2552,2751310,Sex Ed,2014,92,5.6,1
2553,3013126,One Night Surprise,2013,106,5.6,1
2554,3219678,A Brony Tale,2014,79,5.6,3
2555,3220192,The Master Plan,2015,91,5.6,0
2556,3254796,Big Stone Gap,2014,103,5.6,1
2557,3522806,Mechanic: Resurrection,2016,98,5.6,0
2558,3893620,Sarancha,2014,124,5.6,2
2559,4021190,Journey to Le Mans,2014,96,5.6,3
2560,5437138,Tectonic Plate,2016,74,5.6,3
2561,5465868,Me cas??? con un boludo,2016,100,5.6,1
2562,100232,Navy Seals,1990,113,5.5,0
2563,106264,Amongst Friends,1993,86,5.5,2
2564,107057,Guilty as Sin,1993,107,5.5,2
2565,109195,Back in Action,1993,93,5.5,0
2566,109390,A Century of Cinema,1994,72,5.5,3
2567,109744,Sunset Riders,1994,88,5.5,0
2568,110516,Milk Money,1994,110,5.5,1
2569,114783,Under the Gun,1995,90,5.5,0
2570,117420,The Quest,1996,95,5.5,0
2571,118840,The Manson Family,1997,95,5.5,2
2572,119416,Johnny Skidmarks,1998,96,5.5,2
2573,119522,Letters from a Killer,1998,104,5.5,2
2574,120186,Body Count,1998,85,5.5,2
2575,140508,Resurrection Man,1998,102,5.5,2
2576,160127,Charlie's Angels,2000,98,5.5,0
2577,163187,Runaway Bride,1999,116,5.5,1
2578,219400,Waking Up in Reno,2002,91,5.5,1
2579,274711,People I Know,2002,100,5.5,2
2580,277296,The Scorpion King,2002,92,5.5,0
2581,285175,Havoc,2005,85,5.5,2
2582,325703,Lara Croft Tomb Raider: The Cradle of Life,2003,117,5.5,0
2583,346491,Alexander,2004,175,5.5,0
2584,349169,Breakin' All the Rules,2004,85,5.5,1
2585,369735,Monster-in-Law,2005,101,5.5,1
2586,424938,Karla,2006,99,5.5,2
2587,424993,Employee of the Month,2006,103,5.5,1
2588,458364,The Ex,2006,89,5.5,1
2589,494864,Tenderness,2009,101,5.5,2
2590,775488,Illegal Tender,2007,108,5.5,2
2591,847745,Manuale d'amore 2 (Capitoli successivi),2007,120,5.5,1
2592,852713,The House Bunny,2008,97,5.5,1
2593,884335,Chrysalis,2007,94,5.5,2
2594,901476,Bride Wars,2009,89,5.5,1
2595,959329,Nine Dead,2010,98,5.5,2
2596,970866,Little Fockers,2010,98,5.5,1
2597,1047832,Linewatch,2008,90,5.5,2
2598,1121096,Seventh Son,2014,102,5.5,0
2599,1176730,Google Me,2007,97,5.5,3
2600,1185416,When in Rome,2010,91,5.5,1
2601,1220553,The Fighting Spirit,2007,85,5.5,3
2602,1238304,Table for Three,2009,93,5.5,1
2603,1388369,Time Again,2011,82,5.5,0
2604,1674772,Everybody Has a Plan,2012,118,5.5,2
2605,1690542,Final Sale,2011,91,5.5,2
2606,1727523,My Amityville Horror,2012,88,5.5,3
2607,1951095,Child of God,2013,104,5.5,2
2608,2258233,$ellebrity,2012,89,5.5,3
2609,2303112,Act Like You Love Me,2013,88,5.5,1
2610,2321249,Decoding Deepak,2012,83,5.5,3
2611,2398249,They Came Together,2014,83,5.5,1
2612,2404233,Gods of Egypt,2016,127,5.5,0
2613,2873214,Bad Turn Worse,2013,92,5.5,2
2614,2905838,Bang Bang,2014,153,5.5,0
2615,2978102,Term Life,2016,93,5.5,2
2616,3017412,Happy Ending,2014,135,5.5,1
2617,3100678,House of Manson,2014,98,5.5,2
2618,3919208,Baji,2015,170,5.5,0
2619,5646136,Hillary's America: The Secret History of the Democratic Party,2016,106,5.5,3
2620,101725,Diary of a Hitman,1991,90,5.4,2
2621,102996,Strictly Business,1991,83,5.4,1
2622,106867,Fantozzi in paradiso,1993,98,5.4,1
2623,107927,The Real McCoy,1993,105,5.4,2
2624,110612,My Father the Hero,1994,90,5.4,1
2625,112443,Bad Company,1995,108,5.4,2
2626,112462,Batman Forever,1995,121,5.4,0
2627,113425,The Innocent Sleep,1996,110,5.4,2
2628,113986,Nine Months,1995,103,5.4,1
2629,114210,A Pyromaniac's Love Story,1995,94,5.4,1
2630,118001,Two Much,1995,118,5.4,1
2631,119190,George of the Jungle,1997,92,5.4,0
2632,120754,The Misadventures of Margaret,1998,105,5.4,1
2633,126388,Legionnaire,1998,99,5.4,0
2634,133314,Paparazzi,1998,111,5.4,1
2635,141098,Forces of Nature,1999,105,5.4,1
2636,227538,Spy Kids,2001,88,5.4,0
